channel,lenergy,uenergy,count
3767,7.61017086e+02,7.61219109e+02,3.00000000e+01
3768,7.61219109e+02,7.61421132e+02,3.30000000e+01
3769,7.61421132e+02,7.61623155e+02,2.90000000e+01
3770,7.61623155e+02,7.61825178e+02,3.90000000e+01
3771,7.61825178e+02,7.62027201e+02,3.60000000e+01
3772,7.62027201e+02,7.62229224e+02,3.40000000e+01
3773,7.62229224e+02,7.62431247e+02,2.70000000e+01
3774,7.62431247e+02,7.62633270e+02,3.20000000e+01
3775,7.62633270e+02,7.62835294e+02,3.70000000e+01
3776,7.62835294e+02,7.63037317e+02,5.20000000e+01
3777,7.63037317e+02,7.63239340e+02,5.30000000e+01
3778,7.63239340e+02,7.63441363e+02,2.80000000e+01
3779,7.63441363e+02,7.63643386e+02,3.60000000e+01
3780,7.63643386e+02,7.63845409e+02,4.10000000e+01
3781,7.63845409e+02,7.64047432e+02,2.90000000e+01
3782,7.64047432e+02,7.64249455e+02,2.40000000e+01
3783,7.64249455e+02,7.64451478e+02,4.00000000e+01
3784,7.64451478e+02,7.64653501e+02,4.30000000e+01
3785,7.64653501e+02,7.64855525e+02,4.40000000e+01
3786,7.64855525e+02,7.65057548e+02,3.50000000e+01
3787,7.65057548e+02,7.65259571e+02,3.20000000e+01
3788,7.65259571e+02,7.65461594e+02,4.40000000e+01
3789,7.65461594e+02,7.65663617e+02,3.80000000e+01
3790,7.65663617e+02,7.65865640e+02,3.40000000e+01
3791,7.65865640e+02,7.66067663e+02,3.00000000e+01
3792,7.66067663e+02,7.66269686e+02,5.80000000e+01
3793,7.66269686e+02,7.66471709e+02,4.40000000e+01
3794,7.66471709e+02,7.66673732e+02,3.60000000e+01
3795,7.66673732e+02,7.66875756e+02,4.80000000e+01
3796,7.66875756e+02,7.67077779e+02,3.80000000e+01
3797,7.67077779e+02,7.67279802e+02,4.00000000e+01
3798,7.67279802e+02,7.67481825e+02,4.50000000e+01
3799,7.67481825e+02,7.67683848e+02,3.00000000e+01
3800,7.67683848e+02,7.67885871e+02,3.00000000e+01
3801,7.67885871e+02,7.68087894e+02,4.20000000e+01
3802,7.68087894e+02,7.68289917e+02,3.50000000e+01
3803,7.68289917e+02,7.68491940e+02,3.70000000e+01
3804,7.68491940e+02,7.68693963e+02,3.10000000e+01
3805,7.68693963e+02,7.68895987e+02,4.70000000e+01
3806,7.68895987e+02,7.69098010e+02,4.60000000e+01
3807,7.69098010e+02,7.69300033e+02,4.20000000e+01
3808,7.69300033e+02,7.69502056e+02,6.00000000e+01
3809,7.69502056e+02,7.69704079e+02,4.70000000e+01
3810,7.69704079e+02,7.69906102e+02,4.50000000e+01
3811,7.69906102e+02,7.70108125e+02,3.60000000e+01
3812,7.70108125e+02,7.70310148e+02,3.70000000e+01
3813,7.70310148e+02,7.70512171e+02,3.80000000e+01
3814,7.70512171e+02,7.70714194e+02,3.20000000e+01
3815,7.70714194e+02,7.70916218e+02,3.10000000e+01
3816,7.70916218e+02,7.71118241e+02,4.20000000e+01
3817,7.71118241e+02,7.71320264e+02,2.80000000e+01
3818,7.71320264e+02,7.71522287e+02,3.50000000e+01
3819,7.71522287e+02,7.71724310e+02,3.90000000e+01
3820,7.71724310e+02,7.71926333e+02,3.30000000e+01
3821,7.71926333e+02,7.72128356e+02,4.50000000e+01
3822,7.72128356e+02,7.72330379e+02,3.60000000e+01
3823,7.72330379e+02,7.72532402e+02,4.20000000e+01
3824,7.72532402e+02,7.72734425e+02,3.90000000e+01
3825,7.72734425e+02,7.72936449e+02,3.40000000e+01
3826,7.72936449e+02,7.73138472e+02,3.50000000e+01
3827,7.73138472e+02,7.73340495e+02,3.30000000e+01
3828,7.73340495e+02,7.73542518e+02,3.40000000e+01
3829,7.73542518e+02,7.73744541e+02,3.90000000e+01
3830,7.73744541e+02,7.73946564e+02,2.70000000e+01
3831,7.73946564e+02,7.74148587e+02,3.80000000e+01
3832,7.74148587e+02,7.74350610e+02,3.20000000e+01
3833,7.74350610e+02,7.74552633e+02,2.90000000e+01
3834,7.74552633e+02,7.74754656e+02,3.70000000e+01
3835,7.74754656e+02,7.74956680e+02,4.30000000e+01
3836,7.74956680e+02,7.75158703e+02,3.10000000e+01
3837,7.75158703e+02,7.75360726e+02,3.20000000e+01
3838,7.75360726e+02,7.75562749e+02,3.40000000e+01
3839,7.75562749e+02,7.75764772e+02,3.30000000e+01
3840,7.75764772e+02,7.75966795e+02,4.30000000e+01
3841,7.75966795e+02,7.76168818e+02,4.20000000e+01
3842,7.76168818e+02,7.76370841e+02,4.10000000e+01
3843,7.76370841e+02,7.76572864e+02,3.50000000e+01
3844,7.76572864e+02,7.76774887e+02,4.30000000e+01
3845,7.76774887e+02,7.76976911e+02,3.60000000e+01
3846,7.76976911e+02,7.77178934e+02,4.80000000e+01
3847,7.77178934e+02,7.77380957e+02,3.60000000e+01
3848,7.77380957e+02,7.77582980e+02,3.50000000e+01
3849,7.77582980e+02,7.77785003e+02,3.10000000e+01
3850,7.77785003e+02,7.77987026e+02,3.60000000e+01
3851,7.77987026e+02,7.78189049e+02,2.20000000e+01
3852,7.78189049e+02,7.78391072e+02,3.70000000e+01
3853,7.78391072e+02,7.78593095e+02,3.60000000e+01
3854,7.78593095e+02,7.78795118e+02,3.60000000e+01
3855,7.78795118e+02,7.78997142e+02,4.20000000e+01
3856,7.78997142e+02,7.79199165e+02,3.00000000e+01
3857,7.79199165e+02,7.79401188e+02,3.20000000e+01
3858,7.79401188e+02,7.79603211e+02,3.80000000e+01
3859,7.79603211e+02,7.79805234e+02,3.30000000e+01
3860,7.79805234e+02,7.80007257e+02,3.40000000e+01
3861,7.80007257e+02,7.80209280e+02,2.80000000e+01
3862,7.80209280e+02,7.80411303e+02,3.00000000e+01
3863,7.80411303e+02,7.80613326e+02,4.40000000e+01
3864,7.80613326e+02,7.80815349e+02,4.20000000e+01
3865,7.80815349e+02,7.81017373e+02,4.10000000e+01
3866,7.81017373e+02,7.81219396e+02,3.30000000e+01
3867,7.81219396e+02,7.81421419e+02,3.50000000e+01
3868,7.81421419e+02,7.81623442e+02,4.20000000e+01
3869,7.81623442e+02,7.81825465e+02,3.70000000e+01
3870,7.81825465e+02,7.82027488e+02,4.30000000e+01
3871,7.82027488e+02,7.82229511e+02,3.70000000e+01
3872,7.82229511e+02,7.82431534e+02,3.50000000e+01
3873,7.82431534e+02,7.82633557e+02,3.70000000e+01
3874,7.82633557e+02,7.82835580e+02,3.50000000e+01
3875,7.82835580e+02,7.83037604e+02,4.10000000e+01
3876,7.83037604e+02,7.83239627e+02,4.30000000e+01
3877,7.83239627e+02,7.83441650e+02,3.60000000e+01
3878,7.83441650e+02,7.83643673e+02,3.80000000e+01
3879,7.83643673e+02,7.83845696e+02,2.50000000e+01
3880,7.83845696e+02,7.84047719e+02,3.60000000e+01
3881,7.84047719e+02,7.84249742e+02,3.80000000e+01
3882,7.84249742e+02,7.84451765e+02,3.80000000e+01
3883,7.84451765e+02,7.84653788e+02,2.80000000e+01
3884,7.84653788e+02,7.84855811e+02,4.80000000e+01
3885,7.84855811e+02,7.85057835e+02,4.00000000e+01
3886,7.85057835e+02,7.85259858e+02,3.50000000e+01
3887,7.85259858e+02,7.85461881e+02,4.00000000e+01
3888,7.85461881e+02,7.85663904e+02,4.00000000e+01
3889,7.85663904e+02,7.85865927e+02,4.30000000e+01
3890,7.85865927e+02,7.86067950e+02,3.90000000e+01
3891,7.86067950e+02,7.86269973e+02,3.30000000e+01
3892,7.86269973e+02,7.86471996e+02,3.90000000e+01
3893,7.86471996e+02,7.86674019e+02,3.40000000e+01
3894,7.86674019e+02,7.86876042e+02,4.20000000e+01
3895,7.86876042e+02,7.87078066e+02,3.50000000e+01
3896,7.87078066e+02,7.87280089e+02,2.80000000e+01
3897,7.87280089e+02,7.87482112e+02,3.90000000e+01
3898,7.87482112e+02,7.87684135e+02,3.70000000e+01
3899,7.87684135e+02,7.87886158e+02,2.60000000e+01
3900,7.87886158e+02,7.88088181e+02,3.20000000e+01
3901,7.88088181e+02,7.88290204e+02,4.60000000e+01
3902,7.88290204e+02,7.88492227e+02,3.50000000e+01
3903,7.88492227e+02,7.88694250e+02,4.20000000e+01
3904,7.88694250e+02,7.88896273e+02,5.30000000e+01
3905,7.88896273e+02,7.89098297e+02,4.30000000e+01
3906,7.89098297e+02,7.89300320e+02,3.50000000e+01
3907,7.89300320e+02,7.89502343e+02,4.20000000e+01
3908,7.89502343e+02,7.89704366e+02,3.80000000e+01
3909,7.89704366e+02,7.89906389e+02,2.90000000e+01
3910,7.89906389e+02,7.90108412e+02,3.30000000e+01
3911,7.90108412e+02,7.90310435e+02,3.90000000e+01
3912,7.90310435e+02,7.90512458e+02,3.80000000e+01
3913,7.90512458e+02,7.90714481e+02,4.10000000e+01
3914,7.90714481e+02,7.90916504e+02,4.20000000e+01
3915,7.90916504e+02,7.91118528e+02,3.00000000e+01
3916,7.91118528e+02,7.91320551e+02,3.70000000e+01
3917,7.91320551e+02,7.91522574e+02,4.20000000e+01
3918,7.91522574e+02,7.91724597e+02,4.00000000e+01
3919,7.91724597e+02,7.91926620e+02,3.50000000e+01
3920,7.91926620e+02,7.92128643e+02,3.60000000e+01
3921,7.92128643e+02,7.92330666e+02,2.30000000e+01
3922,7.92330666e+02,7.92532689e+02,4.10000000e+01
3923,7.92532689e+02,7.92734712e+02,4.20000000e+01
3924,7.92734712e+02,7.92936735e+02,3.60000000e+01
3925,7.92936735e+02,7.93138759e+02,4.10000000e+01
3926,7.93138759e+02,7.93340782e+02,4.50000000e+01
3927,7.93340782e+02,7.93542805e+02,3.20000000e+01
3928,7.93542805e+02,7.93744828e+02,4.10000000e+01
3929,7.93744828e+02,7.93946851e+02,4.60000000e+01
3930,7.93946851e+02,7.94148874e+02,3.70000000e+01
3931,7.94148874e+02,7.94350897e+02,4.40000000e+01
3932,7.94350897e+02,7.94552920e+02,3.30000000e+01
3933,7.94552920e+02,7.94754943e+02,3.80000000e+01
3934,7.94754943e+02,7.94956966e+02,3.30000000e+01
3935,7.94956966e+02,7.95158990e+02,3.10000000e+01
3936,7.95158990e+02,7.95361013e+02,3.70000000e+01
3937,7.95361013e+02,7.95563036e+02,3.50000000e+01
3938,7.95563036e+02,7.95765059e+02,4.20000000e+01
3939,7.95765059e+02,7.95967082e+02,3.10000000e+01
3940,7.95967082e+02,7.96169105e+02,3.20000000e+01
3941,7.96169105e+02,7.96371128e+02,3.50000000e+01
3942,7.96371128e+02,7.96573151e+02,3.90000000e+01
3943,7.96573151e+02,7.96775174e+02,4.40000000e+01
3944,7.96775174e+02,7.96977197e+02,3.10000000e+01
3945,7.96977197e+02,7.97179221e+02,3.70000000e+01
3946,7.97179221e+02,7.97381244e+02,2.90000000e+01
3947,7.97381244e+02,7.97583267e+02,3.00000000e+01
3948,7.97583267e+02,7.97785290e+02,4.00000000e+01
3949,7.97785290e+02,7.97987313e+02,4.60000000e+01
3950,7.97987313e+02,7.98189336e+02,3.30000000e+01
3951,7.98189336e+02,7.98391359e+02,4.30000000e+01
3952,7.98391359e+02,7.98593382e+02,4.30000000e+01
3953,7.98593382e+02,7.98795405e+02,3.80000000e+01
3954,7.98795405e+02,7.98997428e+02,4.30000000e+01
3955,7.98997428e+02,7.99199452e+02,3.10000000e+01
3956,7.99199452e+02,7.99401475e+02,5.00000000e+01
3957,7.99401475e+02,7.99603498e+02,3.20000000e+01
3958,7.99603498e+02,7.99805521e+02,3.00000000e+01
3959,7.99805521e+02,8.00007544e+02,4.00000000e+01
3960,8.00007544e+02,8.00209567e+02,3.60000000e+01
3961,8.00209567e+02,8.00411590e+02,3.00000000e+01
3962,8.00411590e+02,8.00613613e+02,3.60000000e+01
3963,8.00613613e+02,8.00815636e+02,3.70000000e+01
3964,8.00815636e+02,8.01017659e+02,3.20000000e+01
3965,8.01017659e+02,8.01219683e+02,3.00000000e+01
3966,8.01219683e+02,8.01421706e+02,4.10000000e+01
3967,8.01421706e+02,8.01623729e+02,3.20000000e+01
3968,8.01623729e+02,8.01825752e+02,5.00000000e+01
3969,8.01825752e+02,8.02027775e+02,2.90000000e+01
3970,8.02027775e+02,8.02229798e+02,3.40000000e+01
3971,8.02229798e+02,8.02431821e+02,4.00000000e+01
3972,8.02431821e+02,8.02633844e+02,4.50000000e+01
3973,8.02633844e+02,8.02835867e+02,5.60000000e+01
3974,8.02835867e+02,8.03037890e+02,4.00000000e+01
3975,8.03037890e+02,8.03239914e+02,4.50000000e+01
3976,8.03239914e+02,8.03441937e+02,2.90000000e+01
3977,8.03441937e+02,8.03643960e+02,3.60000000e+01
3978,8.03643960e+02,8.03845983e+02,3.80000000e+01
3979,8.03845983e+02,8.04048006e+02,5.10000000e+01
3980,8.04048006e+02,8.04250029e+02,3.80000000e+01
3981,8.04250029e+02,8.04452052e+02,3.40000000e+01
3982,8.04452052e+02,8.04654075e+02,3.00000000e+01
3983,8.04654075e+02,8.04856098e+02,2.90000000e+01
3984,8.04856098e+02,8.05058121e+02,3.80000000e+01
3985,8.05058121e+02,8.05260145e+02,2.70000000e+01
3986,8.05260145e+02,8.05462168e+02,4.30000000e+01
3987,8.05462168e+02,8.05664191e+02,3.50000000e+01
3988,8.05664191e+02,8.05866214e+02,4.00000000e+01
3989,8.05866214e+02,8.06068237e+02,4.00000000e+01
3990,8.06068237e+02,8.06270260e+02,4.80000000e+01
3991,8.06270260e+02,8.06472283e+02,3.90000000e+01
3992,8.06472283e+02,8.06674306e+02,3.20000000e+01
3993,8.06674306e+02,8.06876329e+02,4.40000000e+01
3994,8.06876329e+02,8.07078352e+02,4.10000000e+01
3995,8.07078352e+02,8.07280376e+02,3.70000000e+01
3996,8.07280376e+02,8.07482399e+02,4.20000000e+01
3997,8.07482399e+02,8.07684422e+02,2.80000000e+01
3998,8.07684422e+02,8.07886445e+02,3.40000000e+01
3999,8.07886445e+02,8.08088468e+02,3.60000000e+01
4000,8.08088468e+02,8.08290491e+02,2.90000000e+01
4001,8.08290491e+02,8.08492514e+02,3.90000000e+01
4002,8.08492514e+02,8.08694537e+02,3.90000000e+01
4003,8.08694537e+02,8.08896560e+02,4.00000000e+01
4004,8.08896560e+02,8.09098583e+02,3.80000000e+01
4005,8.09098583e+02,8.09300607e+02,3.10000000e+01
4006,8.09300607e+02,8.09502630e+02,2.70000000e+01
4007,8.09502630e+02,8.09704653e+02,3.40000000e+01
4008,8.09704653e+02,8.09906676e+02,4.50000000e+01
4009,8.09906676e+02,8.10108699e+02,3.70000000e+01
4010,8.10108699e+02,8.10310722e+02,3.90000000e+01
4011,8.10310722e+02,8.10512745e+02,3.80000000e+01
4012,8.10512745e+02,8.10714768e+02,4.00000000e+01
4013,8.10714768e+02,8.10916791e+02,4.40000000e+01
4014,8.10916791e+02,8.11118814e+02,3.90000000e+01
4015,8.11118814e+02,8.11320838e+02,3.80000000e+01
4016,8.11320838e+02,8.11522861e+02,3.60000000e+01
4017,8.11522861e+02,8.11724884e+02,3.90000000e+01
4018,8.11724884e+02,8.11926907e+02,2.90000000e+01
4019,8.11926907e+02,8.12128930e+02,2.80000000e+01
4020,8.12128930e+02,8.12330953e+02,4.20000000e+01
4021,8.12330953e+02,8.12532976e+02,3.00000000e+01
4022,8.12532976e+02,8.12734999e+02,3.10000000e+01
4023,8.12734999e+02,8.12937022e+02,3.00000000e+01
4024,8.12937022e+02,8.13139045e+02,3.20000000e+01
4025,8.13139045e+02,8.13341069e+02,3.40000000e+01
4026,8.13341069e+02,8.13543092e+02,2.90000000e+01
4027,8.13543092e+02,8.13745115e+02,4.30000000e+01
4028,8.13745115e+02,8.13947138e+02,4.40000000e+01
4029,8.13947138e+02,8.14149161e+02,3.40000000e+01
4030,8.14149161e+02,8.14351184e+02,2.80000000e+01
4031,8.14351184e+02,8.14553207e+02,3.00000000e+01
4032,8.14553207e+02,8.14755230e+02,1.60000000e+01
4033,8.14755230e+02,8.14957253e+02,2.60000000e+01
4034,8.14957253e+02,8.15159276e+02,2.60000000e+01
4035,8.15159276e+02,8.15361300e+02,3.60000000e+01
4036,8.15361300e+02,8.15563323e+02,3.00000000e+01
4037,8.15563323e+02,8.15765346e+02,2.70000000e+01
4038,8.15765346e+02,8.15967369e+02,3.10000000e+01
4039,8.15967369e+02,8.16169392e+02,3.00000000e+01
4040,8.16169392e+02,8.16371415e+02,2.90000000e+01
4041,8.16371415e+02,8.16573438e+02,2.50000000e+01
4042,8.16573438e+02,8.16775461e+02,2.10000000e+01
4043,8.16775461e+02,8.16977484e+02,4.00000000e+01
4044,8.16977484e+02,8.17179507e+02,2.80000000e+01
4045,8.17179507e+02,8.17381531e+02,2.80000000e+01
4046,8.17381531e+02,8.17583554e+02,2.40000000e+01
4047,8.17583554e+02,8.17785577e+02,3.70000000e+01
4048,8.17785577e+02,8.17987600e+02,2.80000000e+01
4049,8.17987600e+02,8.18189623e+02,2.30000000e+01
4050,8.18189623e+02,8.18391646e+02,3.00000000e+01
4051,8.18391646e+02,8.18593669e+02,2.90000000e+01
4052,8.18593669e+02,8.18795692e+02,2.20000000e+01
4053,8.18795692e+02,8.18997715e+02,2.50000000e+01
4054,8.18997715e+02,8.19199738e+02,3.60000000e+01
4055,8.19199738e+02,8.19401762e+02,3.70000000e+01
4056,8.19401762e+02,8.19603785e+02,2.10000000e+01
4057,8.19603785e+02,8.19805808e+02,3.50000000e+01
4058,8.19805808e+02,8.20007831e+02,2.70000000e+01
4059,8.20007831e+02,8.20209854e+02,3.00000000e+01
4060,8.20209854e+02,8.20411877e+02,1.90000000e+01
4061,8.20411877e+02,8.20613900e+02,2.90000000e+01
4062,8.20613900e+02,8.20815923e+02,2.50000000e+01
4063,8.20815923e+02,8.21017946e+02,3.10000000e+01
4064,8.21017946e+02,8.21219969e+02,3.50000000e+01
4065,8.21219969e+02,8.21421993e+02,3.40000000e+01
4066,8.21421993e+02,8.21624016e+02,2.30000000e+01
4067,8.21624016e+02,8.21826039e+02,2.50000000e+01
4068,8.21826039e+02,8.22028062e+02,2.80000000e+01
4069,8.22028062e+02,8.22230085e+02,3.30000000e+01
4070,8.22230085e+02,8.22432108e+02,3.30000000e+01
4071,8.22432108e+02,8.22634131e+02,2.70000000e+01
4072,8.22634131e+02,8.22836154e+02,3.60000000e+01
4073,8.22836154e+02,8.23038177e+02,2.60000000e+01
4074,8.23038177e+02,8.23240200e+02,3.10000000e+01
4075,8.23240200e+02,8.23442224e+02,2.10000000e+01
4076,8.23442224e+02,8.23644247e+02,2.80000000e+01
4077,8.23644247e+02,8.23846270e+02,2.40000000e+01
4078,8.23846270e+02,8.24048293e+02,2.90000000e+01
4079,8.24048293e+02,8.24250316e+02,3.50000000e+01
4080,8.24250316e+02,8.24452339e+02,3.50000000e+01
4081,8.24452339e+02,8.24654362e+02,3.50000000e+01
4082,8.24654362e+02,8.24856385e+02,2.70000000e+01
4083,8.24856385e+02,8.25058408e+02,3.00000000e+01
4084,8.25058408e+02,8.25260431e+02,2.90000000e+01
4085,8.25260431e+02,8.25462455e+02,2.40000000e+01
4086,8.25462455e+02,8.25664478e+02,1.80000000e+01
4087,8.25664478e+02,8.25866501e+02,3.20000000e+01
4088,8.25866501e+02,8.26068524e+02,2.90000000e+01
4089,8.26068524e+02,8.26270547e+02,2.80000000e+01
4090,8.26270547e+02,8.26472570e+02,2.50000000e+01
4091,8.26472570e+02,8.26674593e+02,2.50000000e+01
4092,8.26674593e+02,8.26876616e+02,2.40000000e+01
4093,8.26876616e+02,8.27078639e+02,2.60000000e+01
4094,8.27078639e+02,8.27280662e+02,3.10000000e+01
4095,8.27280662e+02,8.27482686e+02,3.00000000e+01
4096,8.27482686e+02,8.27684709e+02,3.50000000e+01
4097,8.27684709e+02,8.27886732e+02,2.70000000e+01
4098,8.27886732e+02,8.28088755e+02,2.70000000e+01
4099,8.28088755e+02,8.28290778e+02,2.50000000e+01
4100,8.28290778e+02,8.28492801e+02,1.90000000e+01
4101,8.28492801e+02,8.28694824e+02,2.50000000e+01
4102,8.28694824e+02,8.28896847e+02,2.90000000e+01
4103,8.28896847e+02,8.29098870e+02,2.10000000e+01
4104,8.29098870e+02,8.29300893e+02,3.40000000e+01
4105,8.29300893e+02,8.29502917e+02,3.30000000e+01
4106,8.29502917e+02,8.29704940e+02,2.50000000e+01
4107,8.29704940e+02,8.29906963e+02,3.60000000e+01
4108,8.29906963e+02,8.30108986e+02,2.60000000e+01
4109,8.30108986e+02,8.30311009e+02,3.80000000e+01
4110,8.30311009e+02,8.30513032e+02,3.20000000e+01
4111,8.30513032e+02,8.30715055e+02,1.70000000e+01
4112,8.30715055e+02,8.30917078e+02,2.60000000e+01
4113,8.30917078e+02,8.31119101e+02,2.90000000e+01
4114,8.31119101e+02,8.31321124e+02,2.90000000e+01
4115,8.31321124e+02,8.31523148e+02,2.20000000e+01
4116,8.31523148e+02,8.31725171e+02,2.20000000e+01
4117,8.31725171e+02,8.31927194e+02,3.00000000e+01
4118,8.31927194e+02,8.32129217e+02,2.80000000e+01
4119,8.32129217e+02,8.32331240e+02,2.50000000e+01
4120,8.32331240e+02,8.32533263e+02,3.20000000e+01
4121,8.32533263e+02,8.32735286e+02,1.90000000e+01
4122,8.32735286e+02,8.32937309e+02,2.10000000e+01
4123,8.32937309e+02,8.33139332e+02,3.00000000e+01
4124,8.33139332e+02,8.33341355e+02,2.70000000e+01
4125,8.33341355e+02,8.33543379e+02,2.50000000e+01
4126,8.33543379e+02,8.33745402e+02,2.80000000e+01
4127,8.33745402e+02,8.33947425e+02,2.80000000e+01
4128,8.33947425e+02,8.34149448e+02,2.70000000e+01
4129,8.34149448e+02,8.34351471e+02,3.00000000e+01
4130,8.34351471e+02,8.34553494e+02,2.40000000e+01
4131,8.34553494e+02,8.34755517e+02,2.80000000e+01
4132,8.34755517e+02,8.34957540e+02,3.20000000e+01
4133,8.34957540e+02,8.35159563e+02,2.00000000e+01
4134,8.35159563e+02,8.35361586e+02,2.80000000e+01
4135,8.35361586e+02,8.35563610e+02,2.20000000e+01
4136,8.35563610e+02,8.35765633e+02,3.30000000e+01
4137,8.35765633e+02,8.35967656e+02,3.10000000e+01
4138,8.35967656e+02,8.36169679e+02,3.00000000e+01
4139,8.36169679e+02,8.36371702e+02,2.30000000e+01
4140,8.36371702e+02,8.36573725e+02,3.50000000e+01
4141,8.36573725e+02,8.36775748e+02,2.10000000e+01
4142,8.36775748e+02,8.36977771e+02,3.60000000e+01
4143,8.36977771e+02,8.37179794e+02,2.90000000e+01
4144,8.37179794e+02,8.37381817e+02,3.10000000e+01
4145,8.37381817e+02,8.37583841e+02,3.00000000e+01
4146,8.37583841e+02,8.37785864e+02,4.50000000e+01
4147,8.37785864e+02,8.37987887e+02,2.50000000e+01
4148,8.37987887e+02,8.38189910e+02,4.20000000e+01
4149,8.38189910e+02,8.38391933e+02,3.20000000e+01
4150,8.38391933e+02,8.38593956e+02,3.90000000e+01
4151,8.38593956e+02,8.38795979e+02,3.60000000e+01
4152,8.38795979e+02,8.38998002e+02,3.30000000e+01
4153,8.38998002e+02,8.39200025e+02,2.90000000e+01
4154,8.39200025e+02,8.39402048e+02,2.90000000e+01
4155,8.39402048e+02,8.39604072e+02,3.50000000e+01
4156,8.39604072e+02,8.39806095e+02,3.40000000e+01
4157,8.39806095e+02,8.40008118e+02,3.80000000e+01
4158,8.40008118e+02,8.40210141e+02,3.60000000e+01
4159,8.40210141e+02,8.40412164e+02,3.10000000e+01
4160,8.40412164e+02,8.40614187e+02,6.00000000e+01
4161,8.40614187e+02,8.40816210e+02,6.40000000e+01
4162,8.40816210e+02,8.41018233e+02,7.30000000e+01
4163,8.41018233e+02,8.41220256e+02,1.21000000e+02
4164,8.41220256e+02,8.41422279e+02,1.60000000e+02
4165,8.41422279e+02,8.41624303e+02,2.65000000e+02
4166,8.41624303e+02,8.41826326e+02,4.34000000e+02
4167,8.41826326e+02,8.42028349e+02,7.66000000e+02
4168,8.42028349e+02,8.42230372e+02,1.20900000e+03
4169,8.42230372e+02,8.42432395e+02,1.95000000e+03
4170,8.42432395e+02,8.42634418e+02,2.92400000e+03
4171,8.42634418e+02,8.42836441e+02,4.08300000e+03
4172,8.42836441e+02,8.43038464e+02,5.28200000e+03
4173,8.43038464e+02,8.43240487e+02,6.25600000e+03
4174,8.43240487e+02,8.43442510e+02,6.71500000e+03
4175,8.43442510e+02,8.43644534e+02,6.53300000e+03
4176,8.43644534e+02,8.43846557e+02,5.73100000e+03
4177,8.43846557e+02,8.44048580e+02,4.85100000e+03
4178,8.44048580e+02,8.44250603e+02,3.55400000e+03
4179,8.44250603e+02,8.44452626e+02,2.42700000e+03
4180,8.44452626e+02,8.44654649e+02,1.51700000e+03
4181,8.44654649e+02,8.44856672e+02,9.51000000e+02
4182,8.44856672e+02,8.45058695e+02,5.91000000e+02
4183,8.45058695e+02,8.45260718e+02,4.72000000e+02
4184,8.45260718e+02,8.45462741e+02,5.24000000e+02
4185,8.45462741e+02,8.45664765e+02,6.38000000e+02
4186,8.45664765e+02,8.45866788e+02,8.63000000e+02
4187,8.45866788e+02,8.46068811e+02,1.08300000e+03
4188,8.46068811e+02,8.46270834e+02,1.26600000e+03
4189,8.46270834e+02,8.46472857e+02,1.33400000e+03
4190,8.46472857e+02,8.46674880e+02,1.28800000e+03
4191,8.46674880e+02,8.46876903e+02,1.12400000e+03
4192,8.46876903e+02,8.47078926e+02,9.25000000e+02
4193,8.47078926e+02,8.47280949e+02,6.62000000e+02
4194,8.47280949e+02,8.47482972e+02,4.40000000e+02
4195,8.47482972e+02,8.47684996e+02,2.52000000e+02
4196,8.47684996e+02,8.47887019e+02,1.53000000e+02
4197,8.47887019e+02,8.48089042e+02,9.70000000e+01
4198,8.48089042e+02,8.48291065e+02,6.00000000e+01
4199,8.48291065e+02,8.48493088e+02,4.00000000e+01
4200,8.48493088e+02,8.48695111e+02,3.20000000e+01
4201,8.48695111e+02,8.48897134e+02,2.20000000e+01
4202,8.48897134e+02,8.49099157e+02,3.40000000e+01
4203,8.49099157e+02,8.49301180e+02,2.40000000e+01
4204,8.49301180e+02,8.49503203e+02,3.20000000e+01
4205,8.49503203e+02,8.49705227e+02,1.50000000e+01
4206,8.49705227e+02,8.49907250e+02,1.80000000e+01
4207,8.49907250e+02,8.50109273e+02,9.00000000e+00
4208,8.50109273e+02,8.50311296e+02,2.80000000e+01
4209,8.50311296e+02,8.50513319e+02,2.80000000e+01
4210,8.50513319e+02,8.50715342e+02,1.70000000e+01
4211,8.50715342e+02,8.50917365e+02,1.70000000e+01
4212,8.50917365e+02,8.51119388e+02,2.10000000e+01
4213,8.51119388e+02,8.51321411e+02,1.90000000e+01
4214,8.51321411e+02,8.51523434e+02,2.70000000e+01
4215,8.51523434e+02,8.51725458e+02,2.20000000e+01
4216,8.51725458e+02,8.51927481e+02,2.50000000e+01
4217,8.51927481e+02,8.52129504e+02,2.40000000e+01
4218,8.52129504e+02,8.52331527e+02,3.00000000e+01
4219,8.52331527e+02,8.52533550e+02,1.70000000e+01
4220,8.52533550e+02,8.52735573e+02,1.80000000e+01
4221,8.52735573e+02,8.52937596e+02,1.90000000e+01
4222,8.52937596e+02,8.53139619e+02,1.80000000e+01
4223,8.53139619e+02,8.53341642e+02,1.80000000e+01
4224,8.53341642e+02,8.53543665e+02,2.20000000e+01
4225,8.53543665e+02,8.53745689e+02,1.60000000e+01
4226,8.53745689e+02,8.53947712e+02,1.70000000e+01
4227,8.53947712e+02,8.54149735e+02,9.00000000e+00
4228,8.54149735e+02,8.54351758e+02,2.10000000e+01
4229,8.54351758e+02,8.54553781e+02,2.10000000e+01
4230,8.54553781e+02,8.54755804e+02,2.70000000e+01
4231,8.54755804e+02,8.54957827e+02,1.50000000e+01
4232,8.54957827e+02,8.55159850e+02,1.60000000e+01
